V_BZNO|CRINF_RLR_DSC|CRDBD_RSNC|CRDBD_OCU_YY|SUM(CRDBD_RSN_AM)|SUM(CRDBD_OVD_AM)|MAX(CRDBD_RLS_OCU_DT)|MAX(CRDBD_RLS_RSNC)|
가상_사업자번호|신용정보관련인구분코드 |신용불량사유코드 |신용불량발생일자 |신용불량사유금액 |신용불량연체금액 |신용불량해제발생일자 |신용불량해제사유코드 |
1000009507|7|101|202403|255000|43590|0|0|
1000009507|7|104|202403|1455|1455|0|0|
1000009507|7|202|202405|213168|213168|0|0|
1000009511|7|101|202302|1352186|1341431|20251128|16|
1000009536|7|104|202310|8998|8998|0|0|
1000009543|7|101|202512|984396|984396|0|0|
1000009543|7|104|202512|147442|147441|0|0|
1000009548|7|101|202303|875189|604310|0|0|
1000009548|7|104|202303|57685|57685|0|0|
1000009548|7|101|202306|69797|69797|0|0|
1000009548|7|201|202510|2716260|2716260|0|0|
1000009549|7|101|202406|82358|78897|0|0|
1000009556|7|101|202205|1467500|1464808|20251128|16|
1000009556|7|104|202205|11691|11641|20251128|16|
1000009556|7|101|202206|760870|760870|0|0|
1000009556|7|101|202208|60154|60154|20251128|16|
1000009610|7|101|202601|1831|2|0|0|
1000009610|7|101|202602|3500|2|0|0|
1000009674|7|101|202405|450000|70000|0|0|
1000009674|7|104|202405|74531|24669|0|0|
1000009674|7|101|202406|1666578|1085015|0|0|
1000009674|7|104|202406|16977|16977|0|0|
1000009680|7|101|202508|290000|58000|0|0|
1000009680|7|104|202509|1085|1085|0|0|
1000009680|7|101|202510|808000|286600|0|0|
1000009692|7|101|202603|4783|4783|0|0|
1000009733|7|101|202408|560000|226342|0|0|
1000009733|7|104|202408|10071|10071|0|0|
1000009733|7|101|202409|806189|804618|0|0|
1000009769|7|101|202502|295000|1|0|0|
1000009769|7|101|202503|119990|1|0|0|
1000009769|7|104|202503|18823|16823|0|0|
1000009769|7|101|202504|72900|2|0|0|
1000009769|7|104|202504|3824|3824|0|0|
1000009769|7|101|202505|280880|280880|0|0|
1000009769|7|101|202506|119120|61552|0|0|
1000009823|7|101|202401|718922|454652|0|0|
1000009823|7|104|202401|7296|7296|0|0|
1000009823|7|202|202401|842838|842838|0|0|
1000009825|7|104|202503|39948|39948|0|0|
1000009831|7|101|202409|349999|29999|20250827|1|
1000009831|7|104|202411|9642|9642|0|0|
1000009831|7|101|202505|136000|136000|0|0|
1000009832|7|101|202406|20000|20000|0|0|
1000009832|7|101|202407|814995|591725|20250530|1|
1000009832|7|104|202407|54464|54464|0|0|
1000009832|7|105|202507|6187|6187|0|0|
1000009833|7|101|202409|1011450|0|20251202|1|
1000009833|7|101|202410|657389|657389|0|0|
1000009833|7|101|202412|100000|10000|0|0|
1000009833|7|101|202501|540000|81000|0|0|
1000009833|7|105|202503|1548|1548|0|0|
1000009833|7|101|202507|69996|69996|0|0|
1000009835|7|101|202509|894337|894337|0|0|
1000009835|7|104|202509|15115|15115|0|0|
1000009866|7|105|202307|889|889|0|0|
1000009866|7|104|202310|4990|4990|0|0|
1000009866|7|101|202311|2188|2188|0|0|
1000009877|7|101|202508|201342|201342|0|0|
1000009877|7|101|202511|70606|70606|0|0|
1000009899|7|101|202208|1116000|304865|0|0|
1000009899|7|101|202209|250834|176097|0|0|
1000009931|7|101|202209|155424|137666|20251128|16|
1000009931|7|104|202209|10208|10208|0|0|
1000009931|7|101|202210|199330|199330|0|0|
1000009948|7|101|202308|1588899|596784|0|0|
1000009948|7|201|202308|97745|97745|0|0|
1000009948|7|101|202309|244744|7813|0|0|
1000009948|7|104|202309|68025|67974|0|0|
1000009948|7|201|202309|106018|106018|0|0|
1000009948|7|101|202311|70408|2791|0|0|
1000009948|7|202|202311|1443734|1443734|0|0|
1000009948|7|201|202312|17471|17471|0|0|
1000009948|7|201|202401|144417|144417|0|0|
1000009948|7|101|202601|21064|21064|0|0|
1000009955|7|101|202412|77900|5320|0|0|
1000009955|7|101|202501|700000|139341|0|0|
1000009955|7|104|202501|10933|10933|0|0|
1000009955|7|202|202501|565387|563475|0|0|
1000009955|7|104|202502|7212|7212|0|0|
1000009960|7|101|202209|307860|307860|20251128|16|
1000009960|7|101|202210|40800|40800|0|0|
1000009960|7|104|202210|26630|26630|0|0|
1000009960|7|101|202212|290000|290000|0|0|
1000009982|7|101|202409|220347|44068|20250710|12|
1000009982|7|101|202410|111594|22318|20250710|12|
1000009982|7|201|202410|36591|36591|0|0|
1000009982|7|101|202411|256748|256748|20250709|99|
1000009982|7|201|202411|129811|129811|20250709|99|
1000009982|7|101|202412|58198|58198|20250709|12|
1000010011|7|101|202412|200000|13613|0|0|
1000010011|7|101|202501|300000|30000|0|0|
1000010011|7|101|202510|528171|528171|0|0|
1000010085|7|101|202210|126704|58219|0|0|
1000010085|7|201|202210|300000|299095|0|0|
1000010085|7|101|202211|369707|129426|0|0|
1000010085|7|101|202212|1000000|926498|0|0|
1000010085|7|101|202306|107617|52117|0|0|
1000010093|7|101|202501|820198|820198|0|0|
1000010093|7|104|202501|13208|13208|0|0|
1000010147|7|101|202201|249729|249729|0|0|
1000010147|7|101|202202|572374|547376|0|0|
1000010158|7|101|202109|63173|60907|20251128|16|
1000010158|7|101|202110|26094|26089|0|0|
1000010158|7|101|202112|100000|1829|0|0|
1000010158|7|101|202201|726884|45131|0|0|
1000010167|7|101|202407|861996|77697|20250804|1|
1000010167|7|104|202407|27752|27752|0|0|
1000010172|7|101|202511|71700|7170|0|0|
1000010172|7|104|202511|14978|14978|0|0|
1000010172|7|101|202512|152700|4086|0|0|
1000010172|7|101|202602|37229|37229|0|0|
1000010174|7|101|202508|470000|70500|20260211|12|
1000010194|7|101|202403|171999|73117|0|0|
1000010194|7|101|202404|212200|189840|0|0|
1000010194|7|201|202405|23166|23166|0|0|
1000010194|7|201|202406|74281|74281|0|0|
1000010194|7|101|202408|1000000|200000|20250626|16|
1000010194|7|101|202409|422882|404795|20250626|16|
1000010194|7|101|202410|106000|83318|20250626|16|
1000010211|7|101|202310|1252244|519696|0|0|
1000010211|7|104|202310|95980|95980|0|0|
1000010211|7|101|202311|2288220|597833|0|0|
1000010211|7|202|202311|1813661|1810878|0|0|
1000010211|7|101|202312|134100|134100|0|0|
1000010221|7|104|202401|35062|35062|0|0|
1000010221|7|101|202402|494605|118665|0|0|
1000010221|7|104|202403|10632|10632|0|0|
1000010221|7|202|202406|1264255|1264255|0|0|
1000010328|7|101|202312|33000|1470|0|0|
1000010328|7|101|202401|172947|172947|0|0|
1000010328|7|104|202401|42715|38258|0|0|
1000010328|7|104|202402|15046|15046|0|0|
1000010328|7|101|202403|19200|19200|0|0|
1000010328|7|101|202411|58567|58567|0|0|
1000010351|7|101|202502|85500|85500|20250820|99|
1000010362|7|101|202301|475022|456707|0|0|
1000010362|7|202|202302|813943|813943|0|0|
1000010425|7|101|202208|59293|2|20251128|16|
1000010453|7|101|202306|346000|146200|0|0|
1000010453|7|101|202307|126286|38019|0|0|
1000010453|7|202|202307|285592|285592|0|0|
1000010466|7|104|202409|19207|18517|0|0|
1000010466|7|101|202412|472039|106539|0|0|
1000010466|7|101|202501|1373067|742185|0|0|
1000010466|7|101|202502|138134|138134|0|0|
1000010476|7|101|202410|802650|333662|20250722|12|
1000010476|7|101|202412|400000|60000|0|0|
1000010484|7|101|202301|384397|372704|0|0|
1000010484|7|202|202301|838319|838319|0|0|
1000010484|7|101|202302|85150|82342|0|0|
1000010492|7|101|202111|250000|37500|0|0|
1000010492|7|202|202112|216815|216815|0|0|
1000010495|7|101|202407|200000|5144|0|0|
1000010495|7|104|202407|29966|29865|0|0|
1000010495|7|101|202408|44489|44489|0|0|
1000010495|7|104|202408|6984|6984|0|0|
1000010495|7|202|202408|194855|194855|0|0|
1000010511|7|101|202411|538942|128455|0|0|
1000010511|7|104|202411|1463|1463|0|0|
1000010511|7|101|202412|364561|72456|0|0|
1000010511|7|202|202506|311552|311552|0|0|
1000010535|7|101|202206|89012|64078|0|0|
1000010535|7|101|202208|366490|10|0|0|
1000010535|7|101|202209|43090|43090|0|0|
1000010535|7|202|202209|303352|303260|0|0|
1000010554|7|101|202212|34200|5130|0|0|
1000010554|7|202|202212|631220|626772|0|0|
1000010554|7|101|202301|584210|102529|0|0|
1000010554|7|104|202301|507|507|0|0|
1000010554|7|101|202302|35157|8287|0|0|
1000010554|7|104|202302|19310|19288|0|0|
1000010554|7|101|202303|20367|20367|0|0|
1000010568|7|101|202206|500000|101732|0|0|
1000010568|7|101|202207|560000|107631|0|0|
1000010568|7|104|202207|29973|29973|0|0|
1000010568|7|202|202207|162850|162850|0|0|
1000010568|7|202|202209|399289|399289|0|0|
1000010570|7|101|202502|850333|174173|0|0|
1000010570|7|104|202502|5792|5792|0|0|
1000010570|7|202|202504|685118|683176|0|0|
1000010584|7|101|202209|250174|171000|20250715|1|
1000010584|7|104|202209|27595|27595|0|0|
1000010584|7|104|202301|9987|0|20260213|7|
1000010584|7|101|202303|6193|5185|0|0|
1000010612|7|101|202509|335862|335862|0|0|
1000010612|7|101|202510|1440000|259500|0|0|
1000010612|7|104|202510|2271|271|0|0|
1000010616|7|101|202308|199800|181070|0|0|
1000010623|7|101|202310|62160|13320|0|0|
1000010623|7|101|202312|160000|8000|0|0|
1000010623|7|104|202312|1700|1700|0|0|
1000010623|7|101|202401|400000|73818|0|0|
1000010623|7|202|202402|155385|154746|0|0|
1000010623|7|202|202403|233349|233349|0|0|
1000010632|7|101|202308|297000|42465|0|0|
1000010645|7|101|202405|27000|27000|0|0|
1000010645|7|201|202410|563755|558173|0|0|
1000010645|7|202|202502|330487|326592|0|0|
1000010645|7|101|202506|300000|297096|0|0|
1000010654|7|101|202410|150000|75152|0|0|
1000010654|7|104|202412|34112|34112|0|0|
1000010654|7|101|202501|281250|2|0|0|
1000010654|7|104|202501|14257|14257|0|0|
1000010654|7|101|202504|81000|81000|0|0|
1000010657|7|101|202207|426449|67244|0|0|
1000010657|7|104|202207|53817|48179|0|0|
1000010657|7|101|202208|194690|107027|0|0|
1000010657|7|202|202208|211769|187874|0|0|
1000010657|7|101|202209|49741|49132|0|0|
1000010657|7|101|202210|100000|9907|0|0|
1000010660|7|101|202512|300000|300000|0|0|
1000010718|7|101|202211|200000|199396|0|0|
1000010720|7|104|202511|5457|5457|0|0|
1000010726|7|101|202510|189980|189980|20260128|99|
1000010730|7|104|202404|11711|10798|0|0|
1000010739|7|101|202208|14750|14711|0|0|
1000010739|7|104|202208|2755|2730|0|0|
1000010739|7|101|202209|130000|11840|0|0|
1000010739|7|202|202210|399598|399598|0|0|
1000010745|7|202|202306|185135|183720|0|0|
1000010745|7|101|202307|40000|40000|0|0|
1000010745|7|101|202308|5881|5556|0|0|
1000010745|7|101|202309|28388|28388|0|0|
1000010745|7|202|202311|59845|59845|0|0|
1000010746|7|101|202411|1336398|1064457|0|0|
1000010746|7|104|202411|29931|29931|0|0|
1000010746|7|101|202412|1677405|939410|0|0|
1000010746|7|104|202412|419077|369139|0|0|
1000010772|7|101|202310|692|2|0|0|
1000010772|7|104|202310|1098|1098|0|0|
1000010772|7|101|202311|169899|28004|0|0|
1000010789|7|101|202308|550000|46532|0|0|
1000010789|7|101|202309|822500|41534|0|0|
1000010789|7|202|202309|1292305|1292305|0|0|
1000010789|7|104|202310|12983|12983|0|0|
1000010796|7|101|202308|384936|255866|0|0|
1000010796|7|104|202308|29991|29991|0|0|
1000010796|7|101|202309|131606|131606|0|0|
1000010796|7|104|202309|28339|28339|0|0|
1000010796|7|101|202310|61600|33424|0|0|
1000010796|7|104|202310|20525|20525|0|0|
1000010796|7|101|202311|69130|69130|0|0|
1000010796|7|104|202406|29760|29760|0|0|
1000010796|7|105|202407|16818|16818|0|0|
1000010799|7|101|202403|103749|237368|0|0|
1000010799|7|104|202403|97292|96956|0|0|
1000010799|7|105|202403|76891|76891|0|0|
1000010799|7|101|202404|974783|380978|0|0|
1000010799|7|104|202404|10831|10831|0|0|
1000010799|7|105|202404|7663|7663|0|0|
1000010799|7|101|202405|50605|50002|0|0|
1000010799|7|101|202406|198099|198099|0|0|
1000010799|7|105|202406|50000|50000|0|0|
1000010806|7|101|202507|299900|29990|0|0|
1000010806|7|104|202507|421|421|0|0|
1000010806|7|101|202508|200654|115654|0|0|
1000010806|7|104|202508|7917|7917|0|0|
1000010812|7|101|202508|112989|112989|0|0|
1000010812|7|104|202508|44423|44423|0|0|
1000010812|7|101|202509|169000|22850|0|0|
1000010812|7|104|202509|17980|17980|0|0|
1000010850|7|101|202302|72830|0|20250826|1|
1000010850|7|104|202302|5577|0|20250826|1|
1000010850|7|101|202303|159862|159862|0|0|
1000010850|7|104|202303|21977|7959|20251128|16|
1000010862|7|101|202408|2075000|1437500|0|0|
1000010862|7|101|202412|2149977|2144948|0|0|
1000010862|7|101|202501|913245|402945|0|0|
1000010864|7|101|202310|468301|328377|0|0|
1000010864|7|104|202310|127345|118546|0|0|
1000010864|7|101|202311|151187|151187|0|0|
1000010892|7|101|202401|659000|139381|0|0|
1000010892|7|202|202401|777921|777921|0|0|
1000010892|7|101|202402|185000|185000|0|0|
1000010892|7|104|202402|9949|9949|0|0|
1000010892|7|101|202404|65837|38698|0|0|
1000011024|7|101|202303|28149|18998|0|0|
1000011031|7|101|202403|176596|159976|0|0|
1000011031|7|104|202403|4797|4797|0|0|
1000011031|7|101|202404|580740|146991|0|0|
1000011031|7|104|202406|5344|5344|0|0|
1000011124|7|101|202207|100000|3817|0|0|
1000011124|7|101|202210|56180|3125|0|0|
1000011124|7|101|202306|60000|5760|0|0|
1000011124|7|105|202307|9209|9209|0|0|
1000011124|7|101|202403|3298|3298|0|0|
1000011150|7|101|202601|39000|39000|0|0|
1000011161|7|202|202212|700576|697127|0|0|
1000011161|7|202|202301|3000452|3000452|0|0|
1000011190|7|101|202604|1|1|0|0|
1000011199|7|101|202508|112320|14807|0|0|
1000011199|7|101|202509|80357|8029|0|0|
1000011199|7|104|202510|2933|2933|0|0|
1000011199|7|101|202511|25118|25118|0|0|
1000011207|7|104|202403|4918|4918|0|0|
1000011207|7|101|202404|387743|23901|0|0|
1000011207|7|104|202404|10432|10432|0|0|
1000011207|7|101|202405|442|2|0|0|
1000011207|7|101|202406|16875|16875|0|0|
1000011207|7|104|202407|12933|12928|0|0|
1000011207|7|104|202410|10276|10276|0|0|
1000011220|7|101|202111|395000|34038|20251128|16|
1000011220|7|104|202111|28439|28439|0|0|
1000011220|7|202|202111|87161|79810|0|0|
1000011220|7|101|202112|395000|80000|0|0|
1000011220|7|202|202112|318481|318481|0|0|
1000011220|7|101|202201|565000|183483|0|0|
1000011220|7|101|202202|1230000|306979|20251128|16|
1000011220|7|101|202203|330000|33000|0|0|
1000011220|7|202|202203|92333|92172|0|0|
1000011220|7|105|202408|15685|15685|0|0|
1000011223|7|101|202311|170000|2|0|0|
1000011223|7|101|202312|444000|65966|0|0|
1000011223|7|104|202312|6290|2365|0|0|
1000011223|7|101|202401|33000|33000|0|0|
1000011223|7|101|202402|291989|291989|0|0|
1000011223|7|101|202403|72712|72712|0|0|
1000011232|7|101|202509|136260|17921|0|0|
1000011232|7|104|202509|6832|3532|0|0|
1000011248|7|101|202311|200000|11300|0|0|
1000011248|7|105|202312|29288|11962|0|0|
1000011258|7|104|202507|2523|2448|0|0|
1000011258|7|101|202508|795000|119195|0|0|
1000011258|7|101|202509|93000|16807|0|0|
1000011258|7|104|202509|996|996|0|0|
1000011281|7|101|202401|150000|15344|0|0|
1000011281|7|104|202402|9465|9465|0|0|
1000011281|7|202|202405|468881|468881|0|0|
1000011282|7|104|202512|45649|45610|0|0|
1000011293|7|101|202603|300000|2|0|0|
1000011305|7|104|202404|47208|0|20250715|1|
1000011305|7|101|202405|1300961|29893|20250715|7|
1000011305|7|101|202406|132896|44604|20250715|1|
1000011305|7|105|202410|38316|0|20250716|1|
1000011306|7|101|202510|108000|108000|0|0|
1000011306|7|104|202510|114465|64705|0|0|
1000011306|7|101|202511|201125|166593|0|0|
1000011306|7|104|202511|169393|169393|0|0|
1000011323|7|101|202509|101736|101736|20260309|99|
1000011324|7|101|202512|229571|229571|0|0|
1000011324|7|101|202601|44995|44995|0|0|
1000011330|7|101|202504|578813|123313|0|0|
1000011330|7|104|202504|1971|1971|0|0|
1000011330|7|101|202505|94057|94057|0|0|
1000011330|7|104|202505|19590|19590|0|0|
1000011468|7|202|202108|68690|68690|0|0|
1000011470|7|101|202109|90000|89102|0|0|
1000011470|7|101|202110|935000|135662|0|0|
1000011470|7|104|202110|20069|20069|0|0|
1000011470|7|104|202111|1030|1030|0|0|
1000011470|7|101|202112|37800|6874|0|0|
1000011470|7|101|202202|21699|21699|0|0|
1000011483|7|104|202604|7645|7645|0|0|
1000011519|7|101|202405|262500|262500|0|0|
1000011519|7|101|202406|178000|178000|0|0|
1000011519|7|101|202407|19784|19784|0|0|
1000011519|7|104|202407|6016|6016|0|0|
1000011529|7|101|202203|42670|35305|0|0|
1000011529|7|104|202203|4973|4973|0|0|
1000011529|7|101|202206|10816|10816|0|0|
1000011529|7|101|202408|52048|45950|0|0|
1000011533|7|101|202404|189734|189707|0|0|
1000011533|7|104|202408|3540|3540|0|0|
1000011534|7|101|202403|12661|12661|0|0|
1000011565|7|104|202312|69844|69844|0|0|
1000011565|7|101|202401|2692272|1464512|0|0|
1000011565|7|104|202401|23298|12696|0|0|
1000011565|7|202|202401|606590|606590|0|0|
1000011619|7|104|202309|19418|19418|0|0|
1000011619|7|101|202310|496433|298966|0|0|
1000011619|7|104|202310|44207|44176|0|0|
1000011619|7|101|202311|168353|168352|0|0|
1000011629|7|104|202510|2290|2290|0|0|
1000011629|7|101|202511|504319|461819|0|0|
1000011629|7|104|202511|5781|5781|0|0|
1000011630|7|101|202411|237500|43063|0|0|
1000011630|7|104|202411|398751|387846|0|0|
1000011630|7|202|202412|1909901|1904236|0|0|
1000011694|7|202|202311|1600409|1500520|0|0|
1000011694|7|101|202312|745166|730398|0|0|
1000011694|7|104|202312|13306|13052|0|0|
1000011694|7|101|202401|400000|172505|0|0|
1000011694|7|101|202402|5550|5550|0|0|
1000011698|7|104|202412|6320|3645|0|0|
1000011698|7|101|202501|52500|52500|0|0|
1000011698|7|104|202501|55397|55176|0|0|
1000011708|7|104|202312|176359|176256|0|0|
1000011708|7|104|202401|26178|25632|0|0|
1000011708|7|101|202402|738666|205149|0|0|
1000011708|7|101|202403|62098|62098|0|0|
1000011715|7|101|202212|135000|20660|20251128|16|
1000011715|7|101|202301|250000|50000|0|0|
1000011715|7|101|202302|80000|12000|0|0|
1000011715|7|101|202304|123093|123093|20251128|16|
1000011715|7|101|202305|274849|274849|0|0|
1000011715|7|101|202309|5942|5942|0|0|
1000011715|7|105|202309|26214|26214|0|0|
1000011719|7|101|202401|635228|405549|0|0|
1000011719|7|104|202401|16887|16886|0|0|
1000011719|7|101|202402|100000|10000|0|0|
1000011720|7|104|202112|5327|5327|0|0|
1000011720|7|101|202201|95312|95312|0|0|
1000011720|7|101|202202|180000|180000|0|0|
1000011724|7|104|202501|5040|5040|0|0|
1000011730|7|202|202302|1683764|1683764|0|0|
1000011730|7|101|202304|345820|41688|0|0|
1000011730|7|104|202304|27283|27110|20251231|3|
1000011730|7|105|202304|13189|13189|0|0|
1000011730|7|101|202305|69365|69365|0|0|
1000011741|7|101|202408|100000|10000|0|0|
1000011741|7|101|202410|425055|44011|0|0|
1000011741|7|101|202411|200000|200000|0|0|
1000011741|7|104|202411|9535|7165|0|0|
1000011741|7|101|202412|475000|71250|0|0|
1000011741|7|101|202502|17621|17621|0|0|
1000011782|7|101|202503|3596083|2|0|0|
1000011852|7|101|202402|1200000|600000|0|0|
1000011852|7|104|202402|76243|75537|0|0|
1000011852|7|101|202403|425000|425000|0|0|
1000011866|7|104|202110|14666|14666|0|0|
1000011866|7|104|202111|6810|6810|0|0|
1000011866|7|101|202112|100000|19670|0|0|
1000011866|7|105|202112|9693|9693|0|0|
1000011866|7|202|202112|433661|433571|0|0|
1000011866|7|101|202204|11871|11871|0|0|
1000011874|7|101|202309|250000|6072|0|0|
1000011896|7|104|202212|18067|1494|0|0|
1000011896|7|101|202301|200845|98858|0|0|
1000011896|7|104|202301|1990|1985|0|0|
1000011896|7|101|202304|16134|16134|0|0|
1000011917|7|101|202506|280000|42000|0|0|
1000011917|7|101|202507|350300|161668|0|0|
1000011942|7|101|202507|2225736|1617085|20260126|99|
1000011942|7|104|202507|15559|15559|20260127|12|
1000011942|7|101|202512|49855|49855|0|0|
1000011944|7|101|202507|1114276|570855|20260126|99|
